,ins_74901673,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_217,10,Terminated,673795,673797,m_2637,1,1.1,13,16,0.02,0.02.1
3123,ins_234702563,M3,j_13297,1,Terminated,536970,536970,m_1333,1,1,80.0,82.0,0.02,0.02
3124,ins_362285354,M3,j_13297,1,Terminated,536970,536970,m_253,1,1,82.0,82.0,0.05,0.0
3125,ins_316033052,M3,j_13297,1,Terminated,536970,536971,m_3041,1,1,40.0,71.0,0.02,0.03
3126,ins_514747706,M3,j_13297,1,Terminated,536970,536970,m_2600,1,1,63.0,65.0,0.02,0.03
3127,ins_397320483,M3,j_13297,1,Terminated,536970,536973,m_3195,1,1,51.0,81.0,0.03,0.03
3128,ins_235320275,M3,j_13297,1,Terminated,536970,536972,m_3737,1,1,71.0,83.0,0.02,0.03
3129,ins_316651760,M3,j_13297,1,Terminated,536970,536972,m_2790,1,1,54.0,84.0,0.05,0.06
3130,ins_790395422,M1,j_13297,1,Terminated,536970,536971,m_2207,1,1,32.0,35.0,0.26,0.25
3131,ins_514747996,M3,j_13297,1,Terminated,536970,536970,m_1615,1,1,78.0,78.0,0.02,0.0
3132,ins_397320651,M3,j_13297,1,Terminated,536970,536972,m_1274,1,1,71.0,85.0,0.02,0.03
3133,ins_1170854613,M3,j_13297,1,Terminated,536970,536970,m_2021,1,1,81.0,81.0,0.02,0.0
3134,ins_1091535442,M3,j_13297,1,Terminated,536970,536972,m_637,1,1,66.0,72.0,0.02,0.03
3135,ins_845475306,M3,j_13297,1,Terminated,536970,536971,m_1967,1,1,62.0,64.0,0.02,0.03
3136,ins_560668824,M3,j_13297,1,Terminated,536970,536972,m_2557,1,1,54.0,68.0,0.03,0.03
3137,ins_1091536088,M3,j_13297,1,Terminated,536970,536973,m_3288,1,1,54.0,82.0,0.02,0.03
3138,ins_606287297,M3,j_13297,1,Terminated,536970,536970,m_2086,1,1,78.0,86.0,0.05,0.06
3139,ins_901225058,M3,j_13297,1,Terminated,536970,536971,m_3013,1,1,39.0,72.0,0.06,0.07
3140,ins_1063871031,M3,j_13297,1,Terminated,536970,536971,m_1354,1,1,58.0,71.0,0.05,0.05
3141,ins_234639511,M3,j_13297,1,Terminated,536970,536972,m_1379,1,1,70.0,75.0,0.06,0.06
3142,ins_790395566,M1,j_13297,1,Terminated,536970,536971,m_2030,1,1,54.0,58.0,0.02,0.03
3143,ins_72610156,M3,j_13297,1,Terminated,536970,536973,m_2108,1,1,50.0,70.0,0.03,0.03
3144,ins_1335578287,M3,j_13297,1,Terminated,536970,536974,m_3414,1,1,32.0,60.0,0.06,0.06
3145,ins_735708886,M3,j_13297,1,Terminated,536970,536972,m_2549,1,1,58.0,66.0,0.17,0.18
3146,ins_71990196,M3,j_13297,1,Terminated,536970,536970,m_820,1,1,69.0,72.0,0.19,0.19
3147,ins_315971405,M3,j_13297,1,Terminated,536970,536972,m_2083,1,1,61.0,74.0,0.02,0.03
3148,ins_479350095,M3,j_13297,1,Terminated,536970,536972,m_2166,1,1,54.0,68.0,0.02,0.03
3149,ins_560050141,M3,j_13297,1,Terminated,536970,536970,m_442,1,1,65.0,65.0,0.18,0.0
3150,ins_1063871212,M3,j_13297,1,Terminated,536970,536971,m_1601,1,1,46.0,79.0,0.02,0.03
3151,ins_153347394,M3,j_13297,1,Terminated,536970,536970,m_1579,1,1,72.0,72.0,0.02,0.03
3152,ins_127526707,M3,j_13297,1,Terminated,536970,536970,m_2280,1,1,76.0,100.0,0.02,0.03
3153,ins_316651998,M3,j_13297,1,Terminated,536970,536972,m_4032,1,1,65.0,91.0,0.02,0.03
3154,ins_153346958,M3,j_13297,1,Terminated,536970,536972,m_701,1,1,26.0,75.0,0.02,0.03
3155,ins_153969760,M3,j_13297,1,Terminated,536970,536974,m_736,1,1,40.0,85.0,0.06,0.07
3156,ins_71928372,M3,j_13297,1,Terminated,536970,536973,m_1460,1,1,43.0,61.0,0.15,0.16
3157,ins_478732321,M3,j_13297,1,Terminated,536970,536971,m_855,1,1,51.0,68.0,0.02,0.03
3158,ins_764135100,M3,j_13297,1,Terminated,536970,536971,m_3621,1,1,61.0,66.0,0.02,0.03
3159,ins_478731654,M3,j_13297,1,Terminated,536970,536970,m_1684,1,1,60.0,60.0,0.02,0.0
3160,ins_684854562,M3,j_13297,1,Terminated,536970,536972,m_3938,1,1,68.0,85.0,0.14,0.15
3161,ins_682791791,M3,j_13297,1,Terminated,536970,536970,m_3661,1,1,69.0,73.0,0.02,0.03
3162,ins_882657585,M3,j_13297,1,Terminated,536970,536970,m_1514,1,1,69.0,69.0,0.02,0.0
3163,ins_118481240,M3,j_13297,1,Terminated,536970,536971,m_2653,1,1,46.0,71.0,0.05,0.05
3164,ins_982296822,M3,j_13297,1,Terminated,536970,536972,m_1844,1,1,55.0,79.0,0.04,0.04
3165,ins_1252158480,M3,j_13297,1,Terminated,536970,536970,m_528,1,1,67.0,72.0,0.05,0.05
3166,ins_642044428,M3,j_13297,1,Terminated,536970,536973,m_2300,1,1,43.0,69.0,0.03,0.03
3167,ins_928860140,M3,j_13297,1,Terminated,536970,536972,m_1219,1,1,65.0,88.0,0.07,0.07
3168,ins_1235810402,M3,j_13297,1,Terminated,536970,536972,m_2015,1,1,54.0,77.0,0.03,0.03
3169,ins_606286490,M3,j_13297,1,Terminated,536970,536970,m_2842,1,1,72.0,100.0,0.13,0.13
3170,ins_1280029474,M3,j_13297,1,Terminated,536970,536972,m_3463,1,1,67.0,67.0,0.17,0.17
3171,ins_71928065,M3,j_13297,1,Terminated,536970,536972,m_54,1,1,61.0,76.0,0.03,0.03
3172,ins_682791085,M3,j_13297,1,Terminated,536970,536971,m_3977,1,1,45.0,71.0,0.02,0.03
3173,ins_898002334,M3,j_13297,1,Terminated,536970,536970,m_2047,1,1,59.0,59.0,0.02,0.03
3174,ins_819607668,M3,j_13297,1,Terminated,536970,536971,m_801,1,1,35.0,75.0,0.02,0.03
3175,ins_74693815,M3,j_13297,1,Terminated,536970,536972,m_661,1,1,69.0,75.0,0.07,0.07
3176,ins_1036015075,M3,j_13297,1,Terminated,536970,536972,m_1049,1,1,68.0,88.0,0.02,0.03
3177,ins_244908640,M3,j_13297,1,Terminated,536970,536970,m_3158,1,1,81.0,90.0,0.02,0.03
3178,ins_1010183327,M3,j_13297,1,Terminated,536970,536972,m_2947,1,1,59.0,74.0,0.02,0.03
3179,ins_234639227,M3,j_13297,1,Terminated,536970,536973,m_1700,1,1,46.0,75.0,0.03,0.03
3180,ins_1063574090,M3,j_13297,1,Terminated,536970,536970,m_1563,1,1,73.0,75.0,0.02,0.02
3181,ins_641363782,M3,j_13297,1,Terminated,536970,536972,m_185,1,1,74.0,94.0,0.08,0.08
3182,ins_74693021,M3,j_13297,1,Terminated,536970,536974,m_1006,1,1,40.0,100.0,0.07,0.08
3183,ins_570262498,M3,j_13297,1,Terminated,536970,536971,m_3382,1,1,33.0,50.0,0.07,0.07
3184,ins_397382600,M3,j_13297,1,Terminated,536970,536970,m_1644,1,1,73.0,74.0,0.02,0.03
3185,ins_1166365024,M3,j_13297,1,Terminated,536970,536973,m_1574,1,1,47.0,55.0,0.03,0.03
3186,ins_982541549,M3,j_13297,1,Terminated,536970,536971,m_3885,1,1,45.0,62.0,0.02,0.02
3187,ins_845474879,M3,j_13297,1,Terminated,536970,536971,m_2187,1,1,43.0,47.0,0.02,0.03
3188,ins_1333807905,M3,j_13297,1,Terminated,536970,536971,m_3813,1,1,50.0,78.0,0.02,0.02
3189,ins_488945235,M3,j_13297,1,Terminated,536970,536970,m_68,1,1,57.0,75.0,0.07,0.07
3190,ins_1198725889,M3,j_13297,1,Terminated,536970,536972,m_843,1,1,61.0,67.0,0.02,0.03
3191,ins_443639354,M3,j_13297,1,Terminated,536970,536970,m_3265,1,1,61.0,69.0,0.15,0.15
3192,ins_478670613,M3,j_13297,1,Terminated,536970,536972,m_2357,1,1,56.0,80.0,0.02,0.03
3193,ins_234638991,M3,j_13297,1,Terminated,536970,536972,m_2040,1,1,68.0,85.0,0.02,0.03
3194,ins_1305091441,M3,j_13297,1,Terminated,536970,536974,m_1534,1,1,33.0,63.0,0.02,0.03
3195,ins_1145250131,M3,j_13297,1,Terminated,536970,536970,m_1821,1,1,61.0,69.0,0.15,0.15
3196,ins_790395652,M1,j_13297,1,Terminated,536970,536970,m_2704,1,1,53.0,58.0,0.02,0.02
3197,ins_153969547,M3,j_13297,1,Terminated,536970,536972,m_3485,1,1,72.0,79.0,0.02,0.03
3198,ins_534450029,M3,j_13297,1,Terminated,536970,536973,m_425,1,1,44.0,73.0,0.03,0.03
3199,ins_123861155,M3,j_13297,1,Terminated,536970,536973,m_1092,1,1,44.0,76.0,0.07,0.07
3200,ins_1307926033,M3,j_13297,1,Terminated,536970,536970,m_2614,1,1,73.0,73.0,0.18,0.0
3201,ins_1335578032,M3,j_13297,1,Terminated,536970,536973,m_876,1,1,41.0,61.0,0.02,0.03
3202,ins_652986043,M3,j_13297,1,Terminated,536970,536971,m_3576,1,1,56.0,59.0,0.02,0.03
3203,ins_606286406,M3,j_13297,1,Terminated,536970,536971,m_326,1,1,48.0,60.0,0.05,0.06
3204,ins_856486131,M3,j_13297,1,Terminated,536970,536973,m_2938,1,1,52.0,77.0,0.02,0.03
3205,ins_764134597,M3,j_13297,1,Terminated,536970,536970,m_1367,1,1,50.0,60.0,0.09,0.09
3206,ins_570262794,M3,j_13297,1,Terminated,536970,536970,m_2169,1,1,85.0,85.0,0.02,0.0
3207,ins_1117368895,M3,j_13297,1,Terminated,536970,536972,m_3756,1,1,79.0,86.0,0.08,0.08
3208,ins_982234099,M3,j_13297,1,Terminated,536970,536970,m_1696,1,1,75.0,75.0,0.05,0.0
3209,ins_453133199,M3,j_13297,1,Terminated,536970,536972,m_1070,1,1,69.0,88.0,0.03,0.03
3210,ins_928859625,M3,j_13297,1,Terminated,536970,536972,m_2374,1,1,76.0,97.0,0.02,0.03
3211,ins_66396170,M3,j_13297,1,Terminated,536970,536972,m_3517,1,1,75.0,91.0,0.13,0.13
3212,ins_560103857,M3,j_13297,1,Terminated,536970,536970,m_2771,1,1,73.0,92.0,0.02,0.03
3213,ins_845475694,M3,j_13297,1,Terminated,536970,536971,m_2157,1,1,53.0,74.0,0.02,0.03
3214,ins_1305092181,M3,j_13297,1,Terminated,536970,536973,m_2629,1,1,47.0,83.0,0.03,0.03
3215,ins_1081514603,M3,j_13297,1,Terminated,536970,536971,m_3873,1,1,47.0,63.0,0.02,0.03
3216,ins_478731967,M3,j_13297,1,Terminated,536970,536971,m_1076,1,1,40.0,46.0,0.1,0.1
3217,ins_615890962,M3,j_13297,1,Terminated,536970,536972,m_2696,1,1,56.0,82.0,0.03,0.04
3218,ins_398000761,M3,j_13297,1,Terminated,536970,536972,m_1370,1,1,69.0,75.0,0.02,0.03
3219,ins_229108963,M3,j_13297,1,Terminated,536970,536972,m_1551,1,1,58.0,71.0,0.02,0.03
3220,ins_1280029554,M3,j_13297,1,Terminated,536970,536972,m_3204,1,1,55.0,74.0,0.08,0.08
3221,ins_1252446090,M3,j_13297,1,Terminated,536970,536971,m_3269,1,1,52.0,57.0,0.02,0.03
3222,ins_1063872289,M3,j_13297,1,Terminated,536970,536971,m_1210,1,1,34.0,50.0,0.05,0.06
3223,ins_596068774,M3,j_13297,1,Terminated,536970,536971,m_332,1,1,47.0,49.0,0.02,0.03
3224,ins_764134724,M3,j_13297,1,Terminated,536970,536970,m_3504,1,1,70.0,73.0,0.02,0.03
3225,ins_310444965,M3,j_13297,1,Terminated,536970,536973,m_1535,1,1,43.0,87.0,0.06,0.06
3226,ins_478732056,M3,j_13297,1,Terminated,536970,536973,m_1212,1,1,19.0,100.0,0.02,0.03
3227,ins_315970692,M3,j_13297,1,Terminated,536970,536972,m_688,1,1,61.0,77.0,0.03,0.03
3228,ins_280925165,M3,j_13297,1,Terminated,536970,536971,m_2488,1,1,50.0,83.0,0.14,0.14
3229,ins_234702826,M3,j_13297,1,Terminated,536970,536971,m_3014,1,1,38.0,67.0,0.24,0.24
3230,ins_926807676,M3,j_13297,1,Terminated,536970,536971,m_1485,1,1,58.0,71.0,0.02,0.03
3231,ins_235319837,M3,j_13297,1,Terminated,536970,536972,m_1295,1,1,52.0,150.0,0.06,0.06
3232,ins_443639434,M3,j_13297,1,Terminated,536970,536970,m_103,1,1,82.0,84.0,0.02,0.03
3233,ins_397383137,M3,j_13297,1,Terminated,536970,536970,m_357,1,1,69.0,73.0,0.02,0.03
3234,ins_606286669,M3,j_13297,1,Terminated,536970,536971,m_3085,1,1,44.0,56.0,0.02,0.02
3235,ins_534450335,M3,j_13297,1,Terminated,536970,536972,m_3427,1,1,56.0,70.0,0.02,0.03
3236,ins_982242704,M3,j_13297,1,Terminated,536970,536970,m_213,1,1,82.0,82.0,0.02,0.0
3237,ins_641669127,M3,j_13297,1,Terminated,536970,536973,m_563,1,1,47.0,79.0,0.06,0.06
3238,ins_735708703,M3,j_13297,1,Terminated,536970,536972,m_1904,1,1,65.0,76.0,0.02,0.03
3239,ins_882657133,M3,j_13297,1,Terminated,536970,536970,m_1430,1,1,72.0,82.0,0.06,0.06
3240,ins_443638882,M3,j_13297,1,Terminated,536970,536970,m_762,1,1,68.0,73.0,0.02,0.03
3241,ins_963965535,M3,j_13297,1,Terminated,536970,536972,m_377,1,1,24.0,85.0,0.02,0.03
3242,ins_641669796,M3,j_13297,1,Terminated,536970,536973,m_685,1,1,49.0,67.0,0.06,0.06
3243,ins_1252445709,M3,j_13297,1,Terminated,536970,536970,m_773,1,1,76.0,87.0,0.02,0.03
3244,ins_1036015318,M3,j_13297,1,Terminated,536970,536972,m_2914,1,1,65.0,90.0,0.02,0.03
3245,ins_1333808030,M3,j_13297,1,Terminated,536970,536971,m_199,1,1,39.0,64.0,0.02,0.02
3246,ins_560668903,M3,j_13297,1,Terminated,536970,536971,m_3924,1,1,87.0,92.0,0.13,0.14
3247,ins_766208217,M3,j_13297,1,Terminated,536970,536974,m_2515,1,1,36.0,64.0,0.03,0.03
3248,ins_479351117,M3,j_13297,1,Terminated,536970,536973,m_1398,1,1,51.0,65.0,0.03,0.03
3249,ins_407605478,M3,j_13297,1,Terminated,536970,536970,m_3400,1,1,72.0,72.0,0.02,0.0
3250,ins_407605792,M3,j_13297,1,Terminated,536970,536971,m_1750,1,1,57.0,92.0,0.05,0.06
3251,ins_177284019,M10_2_4_9,j_13297,1,Terminated,536969,537079,m_1652,1,1,92.0,389.0,0.46,0.52
3252,ins_1145250224,M3,j_13297,1,Terminated,536970,536971,m_2422,1,1,29.0,39.0,0.07,0.08
3253,ins_235319913,M3,j_13297,1,Terminated,536970,536972,m_3723,1,1,63.0,73.0,0.03,0.03
3254,ins_1335577855,M3,j_13297,1,Terminated,536970,536971,m_57,1,1,85.0,88.0,0.02,0.03
3255,ins_177284107,M10_2_4_9,j_13297,1,Terminated,536969,537091,m_3430,1,1,86.0,399.0,0.43,0.49
3256,ins_1010173815,M3,j_13297,1,Terminated,536970,536972,m_2730,1,1,78.0,83.0,0.02,0.03
3257,ins_1145250965,M3,j_13297,1,Terminated,536970,536970,m_381,1,1,59.0,63.0,0.02,0.02
3258,ins_290435849,M3,j_13297,1,Terminated,536970,536973,m_3224,1,1,50.0,83.0,0.02,0.03
3259,ins_229109148,M3,j_13297,1,Terminated,536970,536972,m_921,1,1,45.0,79.0,0.03,0.03
3260,ins_326245603,M3,j_13297,1,Terminated,536970,536971,m_3674,1,1,38.0,38.0,0.02,0.03
3261,ins_534449745,M3,j_13297,1,Terminated,536970,536972,m_2855,1,1,63.0,75.0,0.02,0.03
3262,ins_652986117,M3,j_13297,1,Terminated,536970,536970,m_1127,1,1,58.0,58.0,0.06,0.06
3263,ins_71927497,M3,j_13297,1,Terminated,536970,536972,m_219,1,1,65.0,70.0,0.02,0.03
3264,ins_1063574772,M3,j_13297,1,Terminated,536970,536970,m_3804,1,1,60.0,86.0,0.02,0.03
3265,ins_163559418,M3,j_13297,1,Terminated,536970,536970,m_939,1,1,71.0,71.0,0.02,0.0
3266,ins_153347213,M3,j_13297,1,Terminated,536970,536971,m_2476,1,1,46.0,82.0,0.02,0.03
3267,ins_397320250,M3,j_13297,1,Terminated,536970,536972,m_961,1,1,55.0,70.0,0.02,0.03
3268,ins_153285736,M3,j_13297,1,Terminated,536970,536974,m_3169,1,1,40.0,50.0,0.03,0.03
3269,ins_478732235,M3,j_13297,1,Terminated,536970,536971,m_1264,1,1,57.0,60.0,0.02,0.02
3270,ins_1305091545,M3,j_13297,1,Terminated,536970,536972,m_1050,1,1,63.0,69.0,0.03,0.03
3271,ins_963965615,M3,j_13297,1,Terminated,536970,536971,m_1442,1,1,30.0,52.0,0.02,0.02
3272,ins_641363633,M3,j_13297,1,Terminated,536970,536972,m_3713,1,1,56.0,82.0,0.03,0.03
3273,ins_817042972,M3,j_13297,1,Terminated,536970,536974,m_3463,1,1,36.0,71.0,0.08,0.08
3274,ins_719247862,M3,j_13297,1,Terminated,536970,536972,m_2762,1,1,56.0,81.0,0.17,0.17
3275,ins_928859997,M3,j_13297,1,Terminated,536970,536972,m_1506,1,1,58.0,82.0,0.03,0.03
3276,ins_316034125,M3,j_13297,1,Terminated,536970,536970,m_1110,1,1,64.0,66.0,0.02,0.02
3277,ins_560668983,M3,j_13297,1,Terminated,536970,536972,m_7,1,1,65.0,80.0,0.16,0.16
3278,ins_398001472,M3,j_13297,1,Terminated,536970,536972,m_2587,1,1,61.0,65.0,0.02,0.03
3279,ins_163559180,M3,j_13297,1,Terminated,536970,536971,m_1372,1,1,61.0,83.0,0.02,0.02
3280,ins_127526344,M3,j_13297,1,Terminated,536970,536971,m_3625,1,1,44.0,56.0,0.02,0.03
3281,ins_719250130,M3,j_13297,1,Terminated,536970,536972,m_1131,1,1,76.0,77.0,0.02,0.03
3282,ins_229108650,M3,j_13297,1,Terminated,536970,536973,m_683,1,1,50.0,91.0,0.06,0.07
3283,ins_478670535,M3,j_13297,1,Terminated,536970,536972,m_3809,1,1,60.0,69.0,0.02,0.03
3284,ins_1307926188,M3,j_13297,1,Terminated,536970,536971,m_1294,1,1,52.0,60.0,0.02,0.03
3285,ins_371784569,M3,j_13297,1,Terminated,536970,536973,m_1380,1,1,52.0,77.0,0.03,0.03
3286,ins_735709069,M3,j_13297,1,Terminated,536970,536974,m_658,1,1,35.0,89.0,0.02,0.03
3287,ins_514747166,M3,j_13297,1,Terminated,536970,536971,m_1158,1,1,62.0,76.0,0.02,0.03
3288,ins_397381822,M3,j_13297,1,Terminated,536970,536970,m_3965,1,1,72.0,74.0,0.02,0.03
3289,ins_316652225,M3,j_13297,1,Terminated,536970,536972,m_2608,1,1,78.0,84.0,0.02,0.03
3290,ins_229108561,M3,j_13297,1,Terminated,536970,536972,m_2640,1,1,64.0,83.0,0.07,0.08
3291,ins_71928302,M3,j_13297,1,Terminated,536970,536972,m_167,1,1,68.0,72.0,0.02,0.03
3292,ins_177284426,M10_2_4_9,j_13297,1,Terminated,536969,537082,m_2795,1,1,89.0,335.0,0.46,0.52
3293,ins_514747268,M3,j_13297,1,Terminated,536970,536970,m_3116,1,1,73.0,75.0,0.02,0.03
3294,ins_1198725465,M3,j_13297,1,Terminated,536970,536972,m_2444,1,1,68.0,84.0,0.02,0.03
3295,ins_71990521,M3,j_13297,1,Terminated,536970,536970,m_2697,1,1,74.0,90.0,0.02,0.03
3296,ins_982542343,M3,j_13297,1,Terminated,536970,536971,m_3641,1,1,46.0,52.0,0.02,0.03
3297,ins_147750080,M3,j_13297,1,Terminated,536970,536974,m_3019,1,1,38.0,58.0,0.02,0.03
3298,ins_199583225,M3,j_13297,1,Terminated,536970,536971,m_104,1,1,50.0,51.0,0.02,0.03
3299,ins_570985777,M3,j_13297,1,Terminated,536970,536973,m_2968,1,1,40.0,65.0,0.06,0.07
3300,ins_534449959,M3,j_13297,1,Terminated,536970,536973,m_2218,1,1,47.0,54.0,0.06,0.06
3301,ins_570990121,M3,j_13297,1,Terminated,536970,536973,m_1456,1,1,42.0,76.0,0.02,0.03
3302,ins_1307926116,M3,j_13297,1,Terminated,536970,536972,m_400,1,1,22.0,50.0,0.02,0.03
3303,ins_1091536182,M3,j_13297,1,Terminated,536970,536974,m_1947,1,1,32.0,78.0,0.15,0.15
3304,ins_901225157,M3,j_13297,1,Terminated,536970,536971,m_55,1,1,43.0,47.0,0.02,0.03
3305,ins_443638804,M3,j_13297,1,Terminated,536970,536971,m_2179,1,1,38.0,70.0,0.02,0.03
3306,ins_954677231,M3,j_13297,1,Terminated,536970,536972,m_2862,1,1,65.0,85.0,0.02,0.03
3307,ins_833039169,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,j_13809,6,Terminated,592216,592216,m_3370,1,1,44.0,44.0,0.02,0.02
3308,ins_235420305,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,j_13809,6,Terminated,592203,592203,m_3494,1,1,20.0,20.0,0.02,0.02
3309,ins_1062408037,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,j_13809,6,Terminated,592206,592213,m_373,1,1,15.0,33.0,0.02,0.02
3310,ins_413094775,M1,j_13816,1,Terminated,417911,417911,m_1233,1,1,92.0,92.0,0.02,0.0
3311,ins_585097965,M3_2,j_15270,1,Terminated,425355,425358,m_722,1,1,57.0,78.0,0.07,0.13
3312,ins_731865639,M1,j_15270,1,Terminated,425355,425356,m_787,1,1,67.0,71.0,0.02,0.02
3313,ins_731865553,M1,j_15270,1,Terminated,425355,425356,m_1092,1,1,62.0,65.0,0.02,0.02
3314,ins_217500880,R2_1,j_15270,1,Terminated,425355,425356,m_2479,1,1,50.0,52.0,0.05,0.07
3315,ins_513514945,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,j_15900,6,Terminated,552423,552423,m_440,1,1,23.0,23.0,0.02,0.02
3316,ins_902040818,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,j_15900,6,Terminated,552427,552427,m_2312,1,1,12.0,12.0,0.02,0.02
3317,ins_1019822378,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,j_15900,6,Terminated,552430,552431,m_1901,1,1,14.0,14.0,0.02,0.02
3318,ins_1307760521,M2,j_16299,1,Terminated,543753,543776,m_313,1,1,8.0,58.0,0.03,0.04
3319,ins_231583166,M2,j_16299,1,Terminated,543753,543766,m_1257,1,1,20.0,110.0,0.03,0.05
3320,ins_348579926,M2,j_16299,1,Terminated,543753,543765,m_3323,1,1,18.0,96.0,0.03,0.04
3321,ins_303322171,M2,j_16299,1,Terminated,543753,543766,m_2016,1,1,12.0,68.0,0.03,0.04
3322,ins_71858795,M2,j_16299,1,Terminated,543752,543768,m_2831,1,1,10.0,51.0,0.03,0.04
3323,ins_1342776720,M2,j_16299,1,Terminated,543751,543766,m_1750,1,1,18.0,88.0,0.04,0.04
3324,ins_959294157,M2,j_16299,1,Terminated,543754,543767,m_2802,1,1,16.0,61.0,0.03,0.04
3325,ins_475612237,M2,j_16299,1,Terminated,543753,543789,m_430,1,1,8.0,72.0,0.03,0.04
3326,ins_348580064,M2,j_16299,1,Terminated,543753,543767,m_2619,1,1,17.0,92.0,0.03,0.04
3327,ins_267221394,M2,j_16299,1,Terminated,543753,543767,m_2240,1,1,12.0,76.0,0.03,0.03
3328,ins_394260760,M2,j_16299,1,Terminated,543753,543769,m_3022,1,1,17.0,75.0,0.03,0.04
3329,ins_348579859,M2,j_16299,1,Terminated,543752,543764,m_2473,1,1,16.0,104.0,0.03,0.04
3330,ins_548774831,M2,j_16299,1,Terminated,543753,543774,m_720,1,1,13.0,68.0,0.03,0.04
3331,ins_295522707,M2,j_16299,1,Terminated,543753,543767,m_3824,1,1,19.0,94.0,0.04,0.04
3332,ins_304756943,M2,j_16299,1,Terminated,543753,543772,m_293,1,1,14.0,110.0,0.04,0.04
3333,ins_185866477,M2,j_16299,1,Terminated,543753,543765,m_3941,1,1,14.0,78.0,0.03,0.04
3334,ins_59282750,M2,j_16299,1,Terminated,543754,543772,m_2802,1,1,10.0,47.0,0.03,0.04
3335,ins_223427691,M2,j_16299,1,Terminated,543753,543769,m_731,1,1,16.0,89.0,0.03,0.04
3336,ins_741400749,M2,j_16299,1,Terminated,543753,543767,m_637,1,1,17.0,101.0,0.03,0.04
3337,ins_140559477,M2,j_16299,1,Terminated,543753,543775,m_1758,1,1,8.0,80.0,0.03,0.04
3338,ins_429914706,M2,j_16299,1,Terminated,543753,543767,m_3219,1,1,15.0,72.0,0.03,0.04
3339,ins_23174293,M2,j_16299,1,Terminated,543753,543766,m_2405,1,1,12.0,60.0,0.03,0.04
3340,ins_185866083,M2,j_16299,1,Terminated,543752,543764,m_1204,1,1,18.0,100.0,0.03,0.04
3341,ins_1031342659,M2,j_16299,1,Terminated,543753,543765,m_3886,1,1,13.0,68.0,0.03,0.03
3342,ins_638298161,M2,j_16299,1,Terminated,543752,543766,m_1106,1,1,19.0,103.0,0.04,0.05
3343,ins_877980741,M2,j_16299,1,Terminated,543753,543781,m_2831,1,1,8.0,92.0,0.04,0.04
3344,ins_231583752,M2,j_16299,1,Terminated,543753,543764,m_2326,1,1,23.0,102.0,0.03,0.04
3345,ins_741400573,M2,j_16299,1,Terminated,543753,543767,m_1212,1,1,19.0,67.0,0.03,0.04
3346,ins_348579730,M2,j_16299,1,Terminated,543753,543762,m_1569,1,1,23.0,70.0,0.03,0.04
3347,ins_295522779,M2,j_16299,1,Terminated,543753,543767,m_416,1,1,20.0,86.0,0.03,0.04
3348,ins_741400108,M2,j_16299,1,Terminated,543753,543770,m_794,1,1,16.0,91.0,0.03,0.04
3349,ins_1275045723,M2,j_16299,1,Terminated,543753,543762,m_1424,1,1,24.0,73.0,0.03,0.04
3350,ins_267221319,M2,j_16299,1,Terminated,543754,543766,m_1591,1,1,13.0,77.0,0.03,0.03
3351,ins_950003834,M2,j_16299,1,Terminated,543753,543767,m_3442,1,1,14.0,80.0,0.03,0.04
3352,ins_556925250,M2,j_16299,1,Terminated,543753,543770,m_3790,1,1,16.0,78.0,0.04,0.04
3353,ins_559580933,J3_1_2,j_16299,1,Terminated,543873,543890,m_3018,1,1,78.0,93.0,0.04,0.05
3354,ins_1307766317,M2,j_16299,1,Terminated,543753,543771,m_1212,1,1,10.0,69.0,0.03,0.04
3355,ins_150228310,M2,j_16299,1,Terminated,543753,543777,m_331,1,1,11.0,92.0,0.03,0.04
3356,ins_304755969,M2,j_16299,1,Terminated,543753,543768,m_2618,1,1,17.0,93.0,0.03,0.04
3357,ins_386104813,M2,j_16299,1,Terminated,543753,543768,m_2429,1,1,18.0,80.0,0.03,0.04
3358,ins_140559545,M2,j_16299,1,Terminated,543753,543765,m_82,1,1,14.0,76.0,0.03,0.03
3359,ins_68875644,M2,j_16299,1,Terminated,543753,543784,m_3323,1,1,9.0,81.0,0.03,0.05
3360,ins_59201332,M2,j_16299,1,Terminated,543753,543765,m_2536,1,1,15.0,77.0,0.03,0.03
3361,ins_303240890,M2,j_16299,1,Terminated,543753,543766,m_3171,1,1,13.0,48.0,0.03,0.04
3362,ins_303322257,M2,j_16299,1,Terminated,543753,543772,m_316,1,1,9.0,76.0,0.03,0.04
3363,ins_142075951,M2,j_16299,1,Terminated,543754,543769,m_2817,1,1,17.0,84.0,0.03,0.04
3364,ins_959294319,M2,j_16299,1,Terminated,543753,543765,m_82,1,1,18.0,72.0,0.03,0.04
3365,ins_5587756,M2,j_16299,1,Terminated,543753,543785,m_3739,1,1,8.0,90.0,0.03,0.04
3366,ins_303240993,M2,j_16299,1,Terminated,543753,543767,m_3624,1,1,12.0,60.0,0.03,0.04
3367,ins_231583665,M2,j_16299,1,Terminated,543752,543768,m_1875,1,1,17.0,117.0,0.04,0.04
